id_habilidad,id_heroe,Héroe,Nombre de Habilidad,Descripción,Imagen
251,43,Juggernaut,Duelist,"En inglés: Duelist.  Juggernaut inflige un 12 % más de daño a los objetivos que están frente a él. Siempre se aplica el daño adicional durante Omnicorte.",https://es.dotabuff.com/assets/skills/default-5a612c460046882c6741f2fd3db0f48ae721d557d613f3dc4db7262a1bd5864a.jpg
252,43,Juggernaut,Omnislash,"En inglés: Omnislash.  Juggernaut se abalanza sobre las unidades enemigas\, para después acuchillar a su objetivo y a otras unidades enemigas cercanas a mayor frecuencia de ataque. Juggernaut es invulnerable durante el efecto.  TIPO DE DISIPACIÓN: Básica.",https://es.dotabuff.com/assets/skills/juggernaut-omnislash-5030-2f0167fdc76af3c239e4480c93562204c5b815f9fcd64085e203172eb1e36674.jpg
253,44,Kez,Echo Slash,"En inglés: Echo Slash.  Kez realiza un corte en línea recta con su katana\, atacando a los enemigos que se encuentren en un área y aplicando una breve ralentización. Después de un breve retraso\, el área es atacada de nuevo. Los héroes reciben daño adicional.",https://es.dotabuff.com/assets/skills/kez-echo-slash-1498-3fa55f16120513c3dcadb20d260aaf0a5c5c7b38d97691dc8302f88043509e25.jpg
254,44,Kez,Grappling Claw,"En inglés: Grappling Claw.  Kez lanza un garfio arrojadizo hacia la unidad o el árbol objetivo. Cuando el garfio choca con el objetivo\, este ve reducida su velocidad de movimiento hasta que llega Kez. Al aterrizar\, Kez le ataca con robo de vida adicional.",https://es.dotabuff.com/assets/skills/kez-grappling-claw-1499-3b59005d98626db3b076dcf1b98f6ee6cf3c71e2fb75eac60164ab31727de0a5.jpg
255,44,Kez,Kazurai Katana,"En inglés: Kazurai Katana.  Los ataques y las habilidades de la katana aplican a los enemigos un daño acumulable a lo largo del tiempo\, que inflige un porcentaje del daño del ataque original como daño adicional a lo largo del tiempo. Los enemigos afectados tienen una regeneración de vida reducida que no se acumula.",https://es.dotabuff.com/assets/skills/kez-kazurai-katana-1500-64976f355642735219174abd459930cc865941d313a8e69ba8667e229923f299.jpg
256,44,Kez,Switch Discipline,"En inglés: Switch Discipline.  Kez cambia entre su Katana de los Kazurai y Sai de los Shodo.  Adquiere diferentes capacidades de ataque y habilidades en función del arma que lleve. Las habilidades suben de nivel a la vez y\, cuando se usa una habilidad\, la habilidad del arma alternativa asociada también se pone en tiempo de recarga.  El tiempo de recarga de Cambiar de Disciplina se reduce 0.2 s por nivel del héroe.",https://es.dotabuff.com/assets/skills/default-5a612c460046882c6741f2fd3db0f48ae721d557d613f3dc4db7262a1bd5864a.jpg
257,44,Kez,Raptor Dance,"En inglés: Raptor Dance.  Kez canaliza de forma incontrolada durante 1 s\, volviéndose invulnerable durante 0.2 s\, recibiendo una disipación básica y permaneciendo inmune al daño mágico mientras duran la canalización y los cortes. Si la canalización se completa correctamente\, Kez realiza una serie de mortíferos cortes radiales a su alrededor que infligen daño en función de la vida máxima del objetivo y curan a Kez un porcentaje de todo el daño infligido.",https://es.dotabuff.com/assets/skills/kez-raptor-dance-1501-6f23a9397ee3a525ba4fe935d2f1b7c02d5adddcb27efb9b93102aff1916243b.jpg
258,44,Kez,Falcon Rush,"En inglés: Falcon Rush.  Kez adquiere la habilidad de correr hacia los objetivos enemigos para lanzarles ataques resonantes secundarios. Mientras esté en este estado\, Kez puede atravesar a las unidades y su frecuencia de ataque se ve menos afectada por la velocidad de ataque.",https://es.dotabuff.com/assets/skills/kez-falcon-rush-1502-9feab3864da636ba146ca5cfc771d44b1615bb2b104f412e4391d50947e95cf1.jpg
259,44,Kez,Talon Toss,"En inglés: Talon Toss.  Kez lanza un Sai a la unidad objetivo. El Sai detona al impactar\, infligiendo daño y silenciando a todos los enemigos que se encuentren en el área.",https://es.dotabuff.com/assets/skills/kez-talon-toss-1503-d1a1683ba9b5acb7cea8f511cd7d5e8d7eb8dfb4d950e4410d22520b82ffdb28.jpg
260,44,Kez,Shodo Sai,"En inglés: Shodo Sai.  Los ataques y habilidades de Kez con los Sai pueden marcar a los enemigos. El daño del próximo ataque o habilidad de Kez tendrá Ataque Certero\, aturdirá a los enemigos e infligirá Impacto Crítico\, lo que consume el efecto positivo.  Kez puede activar la habilidad para desarmarse\, fijar su dirección y bloquear los ataques y efectos de ataque en la dirección objetivo durante 2 s. Si se bloquea así el ataque de un héroe enemigo\, cuando se active el efecto negativo\, dicho héroe quedará aturdido y marcado\, y recibirá Impacto Crítico y aturdimiento.  Esta subhabilidad se puede usar para cancelar el bloqueo antes de tiempo.",https://es.dotabuff.com/assets/skills/kez-shodo-sai-1504-240e10c4ae263863fcb685703787cff61e4bfe5862cc676b87098137a1d854fc.jpg
261,44,Kez,Raven's Veil,"En inglés: Raven's Veil.  Kez libera una ola de humo que aplica su marca a los enemigos cercanos\, lo que reduce brevemente su visión. Kez recibe una disipación básica y obtiene velocidad de movimiento adicional e invisibilidad hasta que ataque o lance un hechizo.",https://es.dotabuff.com/assets/skills/kez-ravens-veil-1506-be131f57aad609fc7d0436a04865f909b7779312513d816a6560448088cb44a6.jpg
262,44,Kez,Cancel,"En inglés: Cancel.  Deja de bloquear los ataques físicos.",https://es.dotabuff.com/assets/skills/kez-cancel-1505-d879c0615e7232e4d8ee5c4611b8174e6146656bda95c3f59f893299a5890ab8.jpg
263,45,Luna,Lucent Beam,"En inglés: Lucent Beam.  Invoca un haz de energía lunar sobre un enemigo\, dañándolo y aturdiéndolo brevemente.",https://es.dotabuff.com/assets/skills/luna-lucent-beam-5222-031550dc1021818dfaf24c7d5deecb570734bda6e56bba01785243594f9fbf9a.jpg
264,45,Luna,Lunar Orbit,"En inglés: Lunar Orbit.  Crea 4 gujas que giran alrededor de Luna en un radio de 250. Cualquier unidad enemiga que choque con una guja recibirá un porcentaje del daño de ataque de Luna.",https://es.dotabuff.com/assets/skills/luna-lunar-orbit-1462-cdf11645cc8eeff505d3f8363a3367667f5ab1a480298b71a5f05a3d147a76e7.jpg
265,45,Luna,Moon Glaives,"En inglés: Moon Glaive.  Potencia las gujas de Luna\, lo que hace que sus ataques reboten entre las unidades enemigas. Inflige menos daño con cada rebote.",https://es.dotabuff.com/assets/skills/luna-moon-glaives-5223-b142238b424bea20a929445e631f5d413e17a1c825eabf901dd3760ca8bbb1d2.jpg
266,45,Luna,Lunar Blessing,"En inglés: Lunar Blessing.  Otorga 1 de daño de ataque por nivel a Luna y a los aliados cercanos\, mientras que Luna recibe el doble de bonificaciones de daño de ataque. De noche\, Bendición Lunar es global\, y Luna es bendecida con 250 de visión nocturna adicional + 25 por nivel.",https://es.dotabuff.com/assets/skills/luna-lunar-blessing-5224-d4f6967ca9aec509f12a892c3a1dc9dd0f9c5a54d0c05c28e6ef20b69776c472.jpg
267,45,Luna,Eclipse,"En inglés: Eclipse.  Hostiga a los enemigos cercanos de forma aleatoria con impactos del nivel actual de Haz Lumínico. Estos haces no aturden a sus objetivos y existe un número máximo de veces que un único objetivo puede ser alcanzado. También convierte el día en noche durante un breve período de tiempo.",https://es.dotabuff.com/assets/skills/luna-eclipse-5225-519a977504eb16dea6271a8c99f41432e6c3c85395e26277e720dd43d4ba7bf8.jpg
268,46,Medusa,Split Shot,"En inglés: Split Shot.  Medusa divide mágicamente su disparo en varias flechas. Estas flechas infligen un porcentaje menor de su daño normal.  Los objetivos adicionales no recibirán otros efectos de ataque (como Impacto Crítico).",https://es.dotabuff.com/assets/skills/medusa-split-shot-5504-4ef4615e750c2c55ffdee37718dff415661ffb28ba641a1b6aa08d2f2f8daee8.jpg
269,46,Medusa,Mystic Snake,"En inglés: Mystic Snake.  Una serpiente mística hecha de energía salta de objetivo en objetivo infligiendo daño. El daño y la velocidad aumentan con cada salto. Tras alcanzar al último objetivo\, regresa a Medusa para restaurarle maná. La serpiente devuelve un porcentaje del maná total de los objetivos.",https://es.dotabuff.com/assets/skills/medusa-mystic-snake-5505-f58c50a3c93cba85952327c9ba56e7963ee7ca407e5e8c1f2681756b17fa96eb.jpg
270,46,Medusa,Gorgon's Grasp,"En inglés: Gorgon's Grasp.  Medusa dispara flechas en línea recta que caen en 3 grupos\, y cada uno es más grande que el anterior. Los enemigos alcanzados por una ráfaga de flechas reciben una instancia de daño inicial y luego son inmovilizados\, no pueden girar\, son revelados al enemigo y reciben daño por segundo.",https://es.dotabuff.com/assets/skills/medusa-gorgons-grasp-1475-a3ce85bade150bfcd97cc308500049970eb8172e1e4814282f24ff7d275ee957.jpg
271,46,Medusa,Cold Blooded,"En inglés: Cold Blooded.  Cuando Medusa es el objetivo de un hechizo\, se envía una Serpiente Mística con un solo objetivo al enemigo y lo convierte en piedra durante 1 s.",https://es.dotabuff.com/assets/skills/medusa-cold-blooded-701-f78bde917d3aac1c9ade77d7170b3b7fd99256ad46886bdb60a90508fa375b74.jpg
272,46,Medusa,Mana Shield,"En inglés: Mana Shield.  Crea un escudo que absorbe un 98 % del daño recibido a cambio del maná de Medusa y que aumenta con cada nivel de Medusa. Las ilusiones absorben un 60 % menos de daño por punto de maná.",https://es.dotabuff.com/assets/skills/medusa-mana-shield-5506-d8421eaa718f8cf07b68339d11ad57531d24a5220ebbe2783660e68c6a428885.jpg
273,46,Medusa,Stone Gaze,"En inglés: Stone Gaze.  Cualquier enemigo que mire a Medusa perderá velocidad de movimiento y de ataque. Si miran a Medusa un total de 2 s mientras Mirada Pétrea está activa\, se convertirán en piedra. Las unidades petrificadas quedan aturdidas y reciben daño de ataque físico adicional.",https://es.dotabuff.com/assets/skills/medusa-stone-gaze-5507-4dcdc14160e3830ced2ac55fad51fc4da4c7d6edeaad585a07fab4b32ef6faac.jpg
274,47,Meepo,Earthbind,"En inglés: Earthbind.  Lanza una red al punto objetivo que inmoviliza a todas las unidades enemigas en un área a su alrededor.",https://es.dotabuff.com/assets/skills/meepo-earthbind-5430-2c0c0e1a193728bdfaf2fe12fb9f312d4b455410c1aadc32456ef53b3723ab41.jpg
275,47,Meepo,Poof,"En inglés: Poof.  Absorbiendo energías místicas de la tierra\, Meepo puede teletransportarse a otro Meepo o a sí mismo tras canalizar durante 1.5 s\, infligiendo daño al enemigo tanto en la zona de partida como en la zona de llegada.  Si la habilidad está en el modo de lanzamiento alternativo\, todos los Meepos también lanzarán ¡Puf! al objetivo. Cuando se lance sobre el suelo\, todos los Meepos excepto el seleccionado lanzarán ¡Puf! a la ubicación más cercana.",https://es.dotabuff.com/assets/skills/meepo-poof-5431-709932c8eacfdaf47dd08589f0fa350ea5f4f77c2466fd1045e9276871594b0c.jpg
276,47,Meepo,Ransack,"En inglés: Ransack.  Roba vida del enemigo con cada golpe y cura a los otros Meepos en la misma cantidad.",https://es.dotabuff.com/assets/skills/meepo-ransack-7318-3ca174a3ad10501827d81087c57a5aa6987cf5e7f353e00936141e94f32dc550.jpg
277,47,Meepo,Dig,"En inglés: Dig.  Meepo se entierra en el suelo durante un breve período de tiempo. Esto disipa sus efectos negativos y lo hace invulnerable y no seleccionable como objetivo durante 3 s. También le restaura un 25 % de su vida máxima durante ese tiempo.  TIPO DE DISIPACIÓN: Básica.",https://es.dotabuff.com/assets/skills/meepo-dig-547-19dd8bff86a91cda60b06480595e2e5e69c3e0eeab654b977ed7624ad85fbbad.jpg
278,47,Meepo,MegaMeepo,"En inglés: MegaMeepo.  El Meepo principal carga a todos los demás Meepos que se encuentren en un radio de 600 a su alrededor sobre sus hombros. Mientras está en esta forma\, obtiene un 40 % de los atributos de los demás Meepos y puede lanzarlos a los enemigos\, infligiéndoles daño y ralentizándolos.  Cuando se lanza\, Ataduras Terrenales genera redes adicionales y ¡Puf! inflige daño adicional según la cantidad de Meepos que haya encima.",https://es.dotabuff.com/assets/skills/meepo-megameepo-1109-68a0386003b6d4d4413738abf9ed0f0370ecb5fda5b7f316056d41c97ea701fb.jpg
279,47,Meepo,Divided We Stand,"En inglés: Divided We Stand.  Meepo invoca un duplicado imperfecto y semiautónomo de sí mismo que puede conseguir oro y experiencia al igual que él y con el que comparte su experiencia\, atributos y habilidades. Sin embargo\, los clones no pueden llevar consigo ningún objeto salvo las botas de Meepo. Si uno de los clones muere\, todos mueren. Divide y Vencerás otorga a todos los Meepos resistencia a la magia adicional.",https://es.dotabuff.com/assets/skills/meepo-divided-we-stand-5433-5dcd2c31b5f078df4e732c55d9562a5621cee1a1a5edeb6a2029f7d38a51fc31.jpg
280,47,Meepo,MegaMeepo Fling,"En inglés: MegaMeepo Fling.  En forma de MegaMeepo\, Meepo lanza al Meepo de más arriba hacia un objetivo que se encuentre dentro un alcance de 900\, infligiéndole daño y ralentizando su velocidad de movimiento.",https://es.dotabuff.com/assets/skills/meepo-megameepo-fling-329-a4f18fb7c74c11cb4eab93f4b9bdc425b6818720cd56e92c355c9607adba608c.jpg
281,47,Meepo,Sticky Fingers,"En inglés: Sticky Fingers.  Tiene una opción extra para elegir entre los objetos neutrales.",https://es.dotabuff.com/assets/skills/default-5a612c460046882c6741f2fd3db0f48ae721d557d613f3dc4db7262a1bd5864a.jpg
282,48,Monkey King,Boundless Strike,"En inglés: Boundless Strike.  Monkey King alarga su bastón y golpea el suelo\, aturdiendo en línea recta a los enemigos e infligiéndoles daño adicional y un golpe crítico basado en su ataque. Tiene Ataque Certero.",https://es.dotabuff.com/assets/skills/monkey-king-boundless-strike-5716-302eae68bcd43248812916feeb2294bf74571e43d8fe3537e0e8b2f14ee5b4bc.jpg
283,48,Monkey King,Tree Dance,"En inglés: Tree Dance.  Monkey King salta a un árbol y se posa en la copa. Mientras posa\, gana la habilidad de Brinco Primordial\, un ataque por brinco canalizado. Si el árbol donde está es destruido\, Monkey King caerá y quedará aturdido durante 4 segundos. Si recibe daño mientras esté en el suelo\, el tiempo de recarga de Danza Arbórea se activará.",https://es.dotabuff.com/assets/skills/monkey-king-tree-dance-5721-cdf9d186a4d04df0d405f1fac4f45f0ef4bd23d737f7d27666a973202c59c284.jpg
284,48,Monkey King,Primal Spring,"En inglés: Primal Spring.  CANALIZADA: Monkey King salta desde su árbol\, dañando y ralentizando a los enemigos en el área donde cae. La cantidad de daño y ralentización dependen de la duración de la canalización.",https://es.dotabuff.com/assets/skills/monkey-king-primal-spring-5724-d007eecc47124c768a282cbcdc54a4c54e6978c6f14a5d059695d8df497828c2.jpg
285,48,Monkey King,Jingu Mastery,"En inglés: Jingu Mastery.  Los ataques de Monkey King despiertan el poder del Jingu Bang. Al cuarto golpe sobre el mismo héroe enemigo\, Monkey King obtiene 4 ataques cargados con daño adicional y robo de vida.",https://es.dotabuff.com/assets/skills/monkey-king-jingu-mastery-5723-b30150b9b18d7e665871ff7bc92203a28a4eab94d5ca770d03bc488be2f0b33a.jpg
286,48,Monkey King,Mischief,"En inglés: Mischief.  Cambia la forma de Monkey King para engañar a los oponentes utilizando el entorno cercano como inspiración para el disfraz. El disfraz se pierde si Monkey King recibe daño\, ataca o utiliza cualquier objeto o habilidad. Otorga inmunidad al daño durante 0.1 s al transformarse.",https://es.dotabuff.com/assets/skills/monkey-king-mischief-5719-a2869ef09899f2a53579b2bd009e0e7927e56eed9a57787bb3c23486d009db67.jpg
287,48,Monkey King,Wukong's Command,"En inglés: Wukong's Command.  Monkey King crea una formación circular de soldados que se despliegan desde su posición. Si Monkey King sale del área\, los soldados se dispersan. Los soldados tienen el ataque de Monkey King y solo se lanzan contra héroes. Monkey King obtiene armadura adicional durante todo el hechizo.",https://es.dotabuff.com/assets/skills/monkey-king-wukongs-command-5725-a5c71cd8f5409b2731c827e9233702dc4fa0720d7bb9dbc2e9001f1b055ec834.jpg
288,48,Monkey King,Revert Form,"En inglés: Revert Form.  Hace que Monkey King recupere su forma original.",https://es.dotabuff.com/assets/skills/monkey-king-revert-form-5722-87d2b901800f99f69c37dc2d17ab4c86cea2995a5c39b47c6adf971ae507a79b.jpg
289,49,Morphling,Waveform,"En inglés: Waveform.  Morphling se disuelve y avanza rápidamente hacia un punto\, dañando a las unidades enemigas a su paso. Morphling es invulnerable durante Forma de Ola.",https://es.dotabuff.com/assets/skills/morphling-waveform-5052-64fa2168eb9e050b514dac5fc69a5ce57ff4208e02ed3b793918cc4ff88fe861.jpg
290,49,Morphling,Adaptive Strike,"En inglés: Adaptive Strike (Agility).  Lanza una oleada de agua hacia una unidad enemiga y le inflige una cantidad de daño base más una cantidad de daño adicional basada en un multiplicador de la agilidad de Morphling. Si la agilidad de Morphling es un 50 % más alta que su fuerza\, se utiliza el multiplicador de agilidad máximo.  También hace retroceder al objetivo en función de la fuerza de Morphling. Si la fuerza es un 50 % más alta que su agilidad\, se utiliza la máxima distancia de retroceso.",https://es.dotabuff.com/assets/skills/morphling-adaptive-strike-5053-f26b2ef8672437622c3c62b69b10894a07e56ca63a65649ebeb17cb4e09a8c21.jpg
